shipment_id,project_id,order_date,requested_delivery_date,planned_pickup_datetime,actual_pickup_datetime,planned_delivery_datetime,actual_delivery_datetime,origin_facility_id,destination_facility_id,origin_port_id,destination_port_id,primary_mode,carrier_id,vessel_id,cargo_type_id,units,weight_tons,volume_cbm,length_m,width_m,height_m,oversize_flag,heavy_lift_flag,hazardous_flag,temperature_controlled_flag,service_level,incoterm,planned_distance_km,actual_distance_km,planned_transit_days,delay_hours,delay_days,late_bucket,on_time_flag,status,main_delay_reason,freight_cost_eur,fuel_surcharge_eur,port_cost_eur,customs_cost_eur,total_logistics_cost_eur,cargo_value_eur,logistics_cost_pct_cargo_value,co2e_kg,co2e_kg_per_ton_km,damage_flag,claim_amount_eur,risk_score,risk_level
SHP00057,PRJ005,2024-07-12,2024-09-02,2024-08-21T07:00:00,2024-08-21T08:47:02,2024-08-28T14:42:57,2024-08-29T02:40:01,F004,F016,P004,P016,Sea Breakbulk,CAR007,V005,CG006,5,35.55,142.39,20.71,6.38,5.5,Y,N,N,N,Standard,DDP,3347.6,3481.7,8,12.0,0.5,On time,Y,Delivered,None,12251.25,1262.53,2067.41,829.87,16411.06,217159.33,0.0756,3008.45,0.02431,N,0,40,Low
SHP00058,PRJ006,2025-06-28,2025-08-25,2025-08-08T09:00:00,2025-08-08T09:20:10,2025-08-20T11:25:53,2025-08-21T00:30:12,F014,F017,P003,P018,Sea Breakbulk,CAR007,V005,CG002,5,14.16,107.28,16.58,5.3,4.27,Y,N,N,N,Expedite,FCA,5684.0,5775.2,13,13.1,0.54,On time,Y,Delivered,None,14594.73,1729.16,1255.25,671.01,18250.15,142969.69,0.1277,2098.07,0.02566,N,0,30,Low
SHP00059,PRJ001,2024-03-15,2024-04-28,2024-04-16T15:00:00,2024-04-16T14:57:51,2024-04-22T03:42:45,2024-04-23T05:58:06,F012,F007,P007,P005,Sea Breakbulk,CAR004,V008,CG008,2,88.79,443.5,31.22,10.88,9.7,Y,Y,N,N,Standard,FCA,1969.0,2013.4,7,26.3,1.09,On time,Y,Delivered,Road permit delay,18824.39,1618.68,3873.85,1115.16,25432.07,2174595.8,0.0117,4331.45,0.02423,N,0,53,Medium
SHP00060,PRJ001,2024-05-19,2024-06-25,2024-06-18T10:00:00,2024-06-18T11:35:05,2024-06-22T19:31:14,2024-06-23T07:21:11,F005,F007,P002,P005,Container Sea,CAR005,V003,CG001,8,3.84,16.34,5.54,1.92,2.08,N,N,N,N,Expedite,DAP,1154.4,1178.6,5,11.8,0.49,On time,Y,Delivered,None,2842.47,213.21,1413.74,528.48,4997.91,293984.41,0.017,110.06,0.02432,N,0,20,Low
SHP00061,PRJ001,2025-09-30,2025-10-26,2025-10-20T14:00:00,2025-10-20T13:01:52,2025-10-24T17:52:56,2025-10-24T06:26:52,F013,F007,P001,P005,Sea Breakbulk,CAR004,V012,CG003,6,9.2,29.92,9.19,3.23,2.37,Y,N,N,N,Expedite,FCA,838.2,832.4,5,0,0.0,On time,Y,Delivered,None,6233.87,707.28,837.33,496.18,8274.66,488301.23,0.0169,187.9,0.02454,N,0,27,Low
SHP00062,PRJ004,2024-06-01,2024-07-19,2024-07-11T07:00:00,2024-07-11T09:04:34,2024-07-15T13:09:41,2024-07-16T00:40:01,F001,F018,P001,P009,Intermodal,CAR006,,CG010,5,2.16,11.24,5.79,1.96,1.38,N,N,N,N,Standard,FCA,959.6,982.2,5,11.5,0.48,On time,Y,Delivered,Carrier capacity,2431.44,176.14,944.42,678.12,4230.12,240674.48,0.0176,95.69,0.0451,N,0,20,Low
SHP00063,PRJ001,2024-02-20,2024-04-05,2024-03-25T08:00:00,2024-03-25T09:54:14,2024-03-31T03:06:32,2024-03-31T01:29:54,F010,F007,P010,P005,Sea Breakbulk,CAR004,V008,CG007,8,10.58,42.68,9.35,3.48,2.91,Y,N,N,N,Standard,DAP,2000.2,2065.4,7,0,0.0,On time,Y,Delivered,None,6509.85,950.55,898.36,804.76,9163.52,223318.47,0.041,632.76,0.02896,N,0,36,Low
SHP00064,PRJ001,2024-04-22,2024-05-07,2024-04-29T13:00:00,2024-04-29T12:53:42,2024-05-03T17:00:32,2024-05-04T05:54:29,F005,F007,P002,P005,Sea Breakbulk,CAR010,V004,CG004,1,62.21,192.95,25.01,7.4,6.01,Y,Y,N,N,Standard,FCA,1194.1,1196.7,5,12.9,0.54,On time,Y,Delivered,None,11817.1,1270.49,2662.03,1134.57,16884.2,1455482.75,0.0116,2193.08,0.02946,Y,29828.43,42,Low
SHP00065,PRJ002,2024-03-23,2024-04-02,2024-04-02T09:00:00,2024-04-02T10:32:06,2024-04-04T15:14:21,2024-04-05T19:33:19,F003,F008,P003,P012,RoRo,CAR003,V006,CG002,8,18.69,53.27,13.07,3.95,3.14,Y,N,N,N,Standard,DDP,784.6,771.6,3,28.3,1.18,On time,Y,Delivered,Port congestion,3985.93,578.11,1541.92,821.98,6927.94,156004.91,0.0444,913.59,0.06335,N,0,45,Medium
SHP00066,PRJ001,2025-08-19,2025-09-03,2025-09-01T15:00:00,2025-09-01T16:25:30,2025-09-05T12:29:51,2025-09-05T23:54:32,F003,F007,P003,P005,Intermodal,CAR006,,CG002,8,14.34,77.96,15.26,4.33,3.61,Y,N,N,N,Critical,FCA,805.3,816.0,5,11.4,0.48,On time,Y,Delivered,Carrier capacity,6142.38,430.82,1609.14,920.63,9102.97,163499.13,0.0557,678.02,0.05794,N,0,33,Low
SHP00067,PRJ007,2024-06-18,2024-08-09,2024-07-31T10:00:00,2024-07-31T11:23:26,2024-08-05T19:31:54,2024-08-05T22:46:00,F012,F001,P007,P001,Sea Breakbulk,CAR007,V005,CG004,1,42.47,142.85,24.55,6.5,4.5,Y,Y,N,N,Standard,DDP,1761.9,1744.1,6,3.2,0.13,On time,Y,Delivered,None,13102.92,2014.11,2875.25,1172.82,19165.09,994174.07,0.0193,2805.37,0.03787,Y,45128.61,42,Low
SHP00068,PRJ001,2025-04-13,2025-05-15,2025-05-06T12:00:00,2025-05-06T13:41:33,2025-05-10T06:19:03,2025-05-11T06:07:28,F003,F007,P003,P005,Sea Breakbulk,CAR007,V005,CG002,7,19.83,38.57,9.79,3.7,2.78,Y,N,N,N,Standard,DAP,772.7,778.7,5,23.8,0.99,On time,Y,Delivered,Carrier capacity,6130.76,884.3,1299.35,461.8,8776.21,221704.94,0.0396,922.51,0.05974,N,0,26,Low
SHP00069,PRJ006,2025-08-15,2025-09-29,2025-09-17T10:00:00,2025-09-17T09:43:33,2025-09-28T06:53:00,2025-09-28T16:49:34,F001,F017,P001,P018,Sea Breakbulk,CAR004,V008,CG003,8,8.3,60.68,15.14,3.31,3.76,Y,N,N,N,Standard,CFR,5665.2,5563.3,12,9.9,0.41,On time,Y,Delivered,Road permit delay,10055.18,819.73,1357.62,580.32,12812.85,446276.46,0.0287,1301.44,0.02818,N,0,35,Low
SHP00070,PRJ002,2024-03-18,2024-04-06,2024-04-01T12:00:00,2024-04-01T11:19:07,2024-04-06T04:13:16,2024-04-07T00:14:37,F005,F008,P002,P012,Sea Breakbulk,CAR007,V005,CG004,1,48.58,228.3,29.25,8.61,6.98,Y,Y,N,N,Expedite,FCA,1422.1,1467.8,6,20.0,0.83,1-2 days,N,Delivered,Customs hold,14801.14,1411.58,2302.48,744.52,19259.71,964308.24,0.02,2109.03,0.02958,N,0,67,Medium
SHP00071,PRJ002,2024-01-19,2024-02-15,2024-02-12T07:00:00,2024-02-12T09:37:34,2024-02-15T20:39:11,2024-02-16T05:19:22,F004,F008,P004,P012,RoRo,CAR003,V010,CG006,7,39.54,61.52,10.64,3.9,3.64,Y,N,N,N,Standard,FCA,1222.0,1264.2,4,8.7,0.36,On time,Y,Delivered,None,5106.93,420.39,1781.29,796.04,8104.65,178424.71,0.0454,1555.37,0.03112,N,0,42,Low
SHP00072,PRJ002,2025-06-27,2025-08-21,2025-08-08T15:00:00,2025-08-08T14:04:11,2025-08-14T22:46:33,2025-08-15T14:21:55,F010,F008,P010,P012,Sea Breakbulk,CAR010,V007,CG007,1,12.75,42.57,11.96,3.59,2.85,Y,N,N,N,Standard,CFR,2047.0,2073.5,7,15.6,0.65,On time,Y,Delivered,Road permit delay,6832.95,440.5,1371.57,602.47,9247.48,259798.0,0.0356,763.49,0.02888,N,0,41,Low
SHP00073,PRJ003,2025-06-09,2025-07-16,2025-07-09T13:00:00,2025-07-09T15:09:33,2025-07-14T03:11:46,2025-07-14T17:43:25,F014,F011,P003,P006,Sea Breakbulk,CAR007,V005,CG002,5,22.34,43.21,12.34,3.83,2.72,Y,N,N,N,Standard,EXW,2280.5,2310.6,6,14.5,0.61,On time,Y,Delivered,None,8332.82,1158.56,1051.79,601.62,11144.79,215286.06,0.0518,1466.31,0.02841,N,0,40,Low
SHP00074,PRJ001,2024-02-01,2024-03-17,2024-03-08T11:00:00,2024-03-08T11:45:45,2024-03-12T06:33:59,2024-03-13T12:01:56,F014,F007,P003,P005,Sea Breakbulk,CAR010,V004,CG002,3,24.02,43.55,11.61,3.08,3.36,Y,N,N,N,Expedite,DAP,521.3,518.6,5,29.5,1.23,1-2 days,N,Delivered,Weather disruption,6552.89,525.44,1648.67,707.18,9434.18,209566.15,0.045,497.81,0.03996,N,0,32,Low
SHP00075,PRJ002,2024-05-03,2024-05-27,2024-05-23T13:00:00,2024-05-23T12:37:20,2024-05-28T14:09:12,2024-05-30T11:36:12,F010,F008,P010,P012,Intermodal,CAR006,,CG003,8,11.27,50.41,12.35,3.6,3.75,Y,N,N,N,Expedite,DAP,2222.5,2295.4,6,45.5,1.89,1-2 days,N,Delivered,Customs hold,5177.56,432.87,1540.73,664.34,7815.5,610050.33,0.0128,592.17,0.02289,N,0,46,Medium
SHP00076,PRJ006,2025-06-10,2025-06-26,2025-06-19T13:00:00,2025-06-19T15:44:48,2025-06-24T02:36:00,2025-06-25T01:40:18,F003,F017,,,Road,CAR012,,CG006,5,54.7,114.76,15.98,5.08,4.71,Y,Y,N,N,Standard,EXW,6321.2,6242.8,6,23.1,0.96,On time,Y,Delivered,Carrier capacity,59858.84,7405.07,0,843.7,68107.61,250524.84,0.2719,32440.71,0.095,N,0,64,Medium
SHP00077,PRJ006,2024-09-07,2024-10-03,2024-09-24T11:00:00,2024-09-24T10:19:33,2024-09-29T02:00:00,2024-09-29T02:58:58,F004,F017,,,Road,CAR008,,CG008,2,68.0,660.34,42.71,13.75,11.87,Y,Y,N,N,Expedite,FCA,6277.6,6457.8,6,1.0,0.04,On time,Y,Delivered,None,92677.05,8184.88,0,879.89,101741.82,1977506.15,0.0514,41717.39,0.095,N,0,54,Medium
SHP00078,PRJ005,2024-08-05,2024-09-30,2024-09-16T11:00:00,2024-09-16T13:47:35,2024-09-22T12:03:34,2024-09-24T06:07:37,F010,F016,P010,P016,Sea Breakbulk,CAR004,V008,CG003,3,5.48,48.03,12.12,3.27,2.92,Y,N,N,N,Expedite,DAP,2861.6,2959.3,7,42.1,1.75,1-2 days,N,Delivered,Documentation issue,8542.71,748.89,1124.25,780.63,11196.49,298680.49,0.0375,448.97,0.02769,N,0,45,Medium
SHP00079,PRJ002,2024-05-03,2024-06-18,2024-06-03T11:00:00,2024-06-03T10:47:58,2024-06-10T15:00:59,2024-06-11T18:07:30,F012,F008,P007,P012,Sea Breakbulk,CAR010,V007,CG008,1,91.4,706.48,44.1,13.75,12.38,Y,Y,N,N,Standard,DDP,2408.2,2400.3,8,27.1,1.13,On time,Y,Delivered,Documentation issue,21575.38,2610.2,3864.58,1071.61,29121.78,2950025.51,0.0099,5335.38,0.02432,N,0,45,Medium
SHP00080,PRJ003,2025-05-03,2025-06-11,2025-05-29T07:00:00,2025-05-29T07:34:48,2025-06-04T00:32:59,2025-06-04T00:43:40,F014,F011,P003,P006,Intermodal,CAR006,,CG006,6,21.98,80.55,16.52,4.69,3.54,Y,N,N,N,Expedite,EXW,2364.7,2337.1,7,0.2,0.01,On time,Y,Delivered,None,6080.44,760.46,1052.19,620.62,8513.72,118187.51,0.072,1158.2,0.02255,N,0,21,Low
SHP00081,PRJ006,2025-02-28,2025-03-20,2025-03-10T07:00:00,2025-03-10T06:00:44,2025-03-19T23:34:16,2025-03-21T07:21:20,F005,F017,P002,P018,Sea Breakbulk,CAR004,V001,CG005,4,25.7,87.2,14.69,3.9,3.87,Y,N,N,N,Standard,DDP,5524.1,5676.4,10,31.8,1.32,1-2 days,N,Delivered,Port congestion,15322.6,991.03,1541.19,484.14,18338.96,819696.97,0.0224,3714.14,0.02546,N,0,42,Low
SHP00082,PRJ007,2025-06-22,2025-07-16,2025-07-10T11:00:00,2025-07-10T10:56:29,2025-07-15T05:19:57,2025-07-15T17:11:50,F012,F001,P007,P001,Intermodal,CAR006,,CG005,2,34.89,141.99,23.43,6.31,5.81,Y,N,N,N,Expedite,FCA,1830.3,1815.1,6,11.9,0.49,On time,Y,Delivered,None,7515.83,790.92,1981.34,907.51,11195.6,1135196.08,0.0099,2073.76,0.03275,N,0,25,Low
SHP00083,PRJ001,2024-03-02,2024-03-29,2024-03-18T13:00:00,2024-03-18T13:42:12,2024-03-22T18:29:56,2024-03-23T04:47:40,F005,F007,P002,P005,Sea Breakbulk,CAR010,V014,CG004,1,72.93,140.7,20.08,5.95,5.48,Y,Y,N,N,Standard,FCA,1159.7,1148.5,5,10.3,0.43,On time,Y,Delivered,None,12298.66,1460.26,3623.31,1238.45,18620.67,1642294.69,0.0113,2550.83,0.03045,N,0,51,Medium
SHP00084,PRJ007,2024-12-07,2024-12-19,2024-12-17T11:00:00,2024-12-17T13:21:40,2024-12-17T22:24:00,2024-12-17T22:56:58,F004,F001,,,Road,CAR008,,CG008,1,59.49,576.82,43.92,12.27,10.86,Y,Y,N,N,Standard,EXW,308.7,303.1,1,0.5,0.02,On time,Y,Delivered,None,3669.16,505.15,0,0,4174.31,1639563.33,0.0025,1712.98,0.095,N,0,60,Medium
SHP00085,PRJ007,2024-07-02,2024-08-20,2024-08-08T07:00:00,2024-08-08T08:51:36,2024-08-12T21:57:30,2024-08-15T01:45:38,F003,F001,P003,P001,Intermodal,CAR006,,CG002,5,20.6,61.51,13.31,3.85,3.63,Y,N,N,N,Standard,FCA,1310.8,1306.4,5,51.8,2.16,3-5 days,N,Delivered,Weather disruption,5450.01,500.38,1570.54,0,7520.93,175801.67,0.0428,1571.12,0.05838,N,0,30,Low
SHP00086,PRJ003,2025-03-18,2025-04-18,2025-04-10T13:00:00,2025-04-10T13:38:49,2025-04-14T02:11:56,2025-04-13T10:14:41,F012,F011,P007,P006,Sea Breakbulk,CAR004,V001,CG005,3,25.47,126.09,18.29,5.4,5.31,Y,N,N,N,Expedite,DDP,121.3,122.2,5,0,0.0,On time,Y,Delivered,None,5524.17,408.98,1347.66,888.35,8169.16,774480.36,0.0105,138.9,0.04463,N,0,29,Low
SHP00087,PRJ003,2024-03-31,2024-04-28,2024-04-24T14:00:00,2024-04-24T13:07:57,2024-04-29T09:36:13,2024-04-29T13:25:51,F010,F011,P010,P006,Sea Breakbulk,CAR010,V004,CG003,7,7.1,31.59,8.92,3.27,2.31,Y,N,N,N,Standard,DDP,1232.8,1243.8,6,3.8,0.16,On time,Y,Delivered,None,5487.87,364.62,1335.7,473.79,7661.98,283479.61,0.027,296.88,0.03362,N,0,29,Low
SHP00088,PRJ007,2025-06-01,2025-07-15,2025-07-11T09:00:00,2025-07-11T10:46:03,2025-07-12T13:36:00,2025-07-12T15:43:51,F012,F001,,,Road,CAR002,,CG004,1,63.88,33.44,8.77,3.26,2.66,Y,Y,N,N,Standard,EXW,1501.0,1498.6,2,2.1,0.09,On time,Y,Delivered,None,17008.94,2010.17,0,925.99,19945.1,1258452.53,0.0158,9094.4,0.095,N,0,49,Medium
SHP00089,PRJ001,2024-10-13,2024-11-08,2024-11-06T15:00:00,2024-11-06T14:03:29,2024-11-10T14:05:59,2024-11-10T16:10:12,F014,F007,P003,P005,Intermodal,CAR006,,CG006,7,47.16,78.98,18.7,4.86,3.86,Y,Y,N,N,Standard,EXW,490.3,501.9,5,2.1,0.09,On time,Y,Delivered,None,4890.1,407.56,3016.65,1195.73,9510.04,249636.95,0.0381,809.52,0.0342,N,0,29,Low
SHP00090,PRJ006,2024-10-07,2024-12-07,2024-11-21T10:00:00,2024-11-21T11:01:24,2024-12-02T01:46:16,2024-12-03T07:06:12,F014,F017,P003,P018,Sea Breakbulk,CAR010,V014,CG006,1,40.07,105.08,18.48,5.86,4.61,Y,N,N,N,Critical,CFR,6168.5,6091.9,12,29.3,1.22,1-2 days,N,Delivered,Customs hold,31422.92,2921.1,2164.0,983.54,37491.56,205554.7,0.1824,6235.13,0.02554,N,0,36,Low
SHP00091,PRJ001,2024-03-09,2024-04-18,2024-04-12T12:00:00,2024-04-12T13:18:05,2024-04-18T02:34:29,2024-04-18T13:37:40,F012,F007,P007,P005,Container Sea,CAR005,V009,CG001,5,3.45,25.55,8.11,2.51,1.86,N,N,N,N,Expedite,DDP,2087.0,2144.2,7,11.1,0.46,On time,Y,Delivered,None,3096.41,303.26,1054.3,297.49,4751.46,212636.57,0.0223,135.04,0.01825,N,0,17,Low
SHP00092,PRJ004,2025-11-21,2025-12-14,2025-12-10T07:00:00,2025-12-10T07:50:39,2025-12-14T20:54:48,2025-12-15T06:34:04,F003,F018,P003,P009,Sea Breakbulk,CAR007,V011,CG006,3,19.32,110.4,17.0,6.11,4.18,Y,N,N,N,Standard,CFR,1692.9,1689.2,5,9.7,0.4,On time,Y,Delivered,Customs hold,7695.5,1169.1,1307.33,745.41,10917.33,87108.25,0.1253,1384.2,0.04241,N,0,24,Low
SHP00093,PRJ006,2025-11-15,2025-12-14,2025-11-26T09:00:00,2025-11-26T10:40:52,2025-12-08T14:19:10,2025-12-09T00:05:45,F014,F017,P003,P018,Sea Breakbulk,CAR010,V004,CG004,1,52.65,238.87,23.96,7.71,6.86,Y,Y,N,N,Standard,DDP,6163.1,6088.4,13,9.8,0.41,On time,Y,Delivered,Road permit delay,32244.01,4571.65,2577.62,1014.99,40408.28,1367927.52,0.0295,8135.15,0.02538,N,0,58,Medium
SHP00094,PRJ005,2025-07-13,2025-07-30,2025-07-21T09:00:00,2025-07-21T11:50:25,2025-07-28T06:43:37,2025-07-29T05:26:17,F009,F016,P009,P016,Sea Breakbulk,CAR007,V005,CG002,6,18.94,112.19,19.33,5.68,5.37,Y,N,N,N,Standard,FCA,3138.0,3185.1,8,22.7,0.95,On time,Y,Delivered,Customs hold,9688.27,691.23,1093.95,817.77,12291.22,161305.85,0.0762,1932.33,0.03203,N,0,41,Low
SHP00095,PRJ006,2024-09-13,2024-10-27,2024-10-07T12:00:00,2024-10-07T12:42:34,2024-10-19T05:55:12,2024-10-19T09:01:46,F004,F017,P004,P018,Sea Breakbulk,CAR004,V001,CG006,5,30.49,79.55,15.79,4.56,3.93,Y,N,N,N,Critical,EXW,5412.9,5589.3,13,3.1,0.13,On time,Y,Delivered,None,24615.9,3708.58,1556.65,660.24,30541.36,149196.03,0.2047,4162.54,0.02443,N,0,26,Low
SHP00096,PRJ002,2025-05-25,2025-06-13,2025-06-12T07:00:00,2025-06-12T08:42:46,2025-06-15T14:22:06,2025-06-15T12:59:21,F013,F008,P001,P012,RoRo,CAR003,V010,CG003,3,11.88,33.63,10.83,3.1,2.48,Y,N,N,N,Critical,DAP,1013.5,1036.0,4,0,0.0,On time,Y,Delivered,None,4912.6,789.27,1291.91,426.37,7420.15,632361.94,0.0117,377.49,0.03067,N,0,25,Low
SHP00097,PRJ002,2024-11-02,2024-11-29,2024-11-19T13:00:00,2024-11-19T14:09:14,2024-11-25T01:04:38,2024-11-25T10:59:45,F010,F008,P010,P012,Sea Breakbulk,CAR004,V008,CG003,2,7.75,56.89,8.51,4.26,4.13,Y,N,N,N,Standard,CFR,2246.3,2203.2,7,9.9,0.41,On time,Y,Delivered,Port congestion,6476.39,705.23,1258.02,511.89,8951.53,336783.48,0.0266,500.04,0.02929,N,0,42,Low
SHP00098,PRJ004,2025-07-15,2025-08-08,2025-08-06T10:00:00,2025-08-06T11:13:19,2025-08-09T20:53:55,2025-08-10T20:48:19,F001,F018,P001,P009,Intermodal,CAR006,,CG003,3,4.7,31.03,10.14,2.85,2.93,Y,N,N,N,Standard,DDP,1060.1,1077.5,4,23.9,1.0,On time,Y,Delivered,None,3490.5,458.31,1058.64,661.71,5669.16,189891.23,0.0299,226.58,0.04474,N,0,27,Low
SHP00099,PRJ004,2024-07-29,2024-08-24,2024-08-16T10:00:00,2024-08-16T09:32:56,2024-08-21T09:29:24,2024-08-22T14:21:23,F015,F018,P011,P009,Container Sea,CAR005,V013,CG009,3,14.96,18.73,6.51,1.94,1.71,N,N,Y,N,Standard,DAP,1481.3,1492.2,6,28.9,1.2,On time,Y,Delivered,Customs hold,2743.24,404.36,1844.03,1263.04,6254.68,101890.2,0.0614,510.22,0.02286,N,0,33,Low
SHP00100,PRJ005,2024-07-06,2024-08-29,2024-08-20T13:00:00,2024-08-20T12:49:47,2024-08-27T05:31:25,2024-08-27T03:52:17,F012,F016,P007,P016,Sea Breakbulk,CAR010,V014,CG006,8,30.65,58.18,12.03,3.49,3.56,Y,N,N,N,Standard,DAP,3161.9,3238.5,8,0,0.0,On time,Y,Delivered,None,10877.15,829.85,1867.55,675.55,14250.1,140265.21,0.1016,2396.82,0.02415,N,0,28,Low
SHP00101,PRJ005,2025-05-31,2025-06-18,2025-06-10T07:00:00,2025-06-10T09:41:43,2025-06-17T20:31:58,2025-06-18T19:39:25,F001,F016,P001,P016,Sea Breakbulk,CAR010,V004,CG003,3,8.83,42.8,11.83,3.25,2.82,Y,N,N,N,Standard,DDP,3502.1,3437.6,8,23.1,0.96,On time,Y,Delivered,Carrier capacity,8119.21,1179.28,826.33,728.01,10852.83,331536.16,0.0327,929.87,0.03063,N,0,32,Low
SHP00102,PRJ007,2024-05-24,2024-06-25,2024-06-12T15:00:00,2024-06-12T17:21:45,2024-06-17T06:40:18,2024-06-19T00:39:35,F010,F001,P010,P001,Sea Breakbulk,CAR004,V008,CG009,5,17.58,36.9,10.08,3.26,2.93,Y,N,Y,N,Standard,DAP,1479.1,1471.3,6,42.0,1.75,1-2 days,N,Delivered,Port congestion,7025.56,834.9,1943.44,1112.53,10916.43,131647.08,0.0829,1164.35,0.04502,Y,3724.31,55,Medium
SHP00103,PRJ002,2024-06-18,2024-07-09,2024-06-27T14:00:00,2024-06-27T16:49:21,2024-07-04T06:10:16,2024-07-04T12:28:57,F011,F008,P006,P012,Intermodal,CAR006,,CG001,2,2.47,8.85,5.26,1.77,1.34,N,N,N,N,Critical,EXW,2479.0,2546.0,8,6.3,0.26,On time,Y,Delivered,None,3997.25,575.73,1206.15,461.02,6240.15,182254.4,0.0342,120.38,0.01914,N,0,30,Low
SHP00104,PRJ003,2024-04-04,2024-05-04,2024-05-01T14:00:00,2024-05-01T14:01:17,2024-05-06T04:37:53,2024-05-06T19:21:42,F002,F011,P001,P006,Intermodal,CAR006,,CG005,3,28.15,163.07,21.03,6.29,5.66,Y,N,N,N,Standard,CFR,1968.6,2001.7,6,14.7,0.61,On time,Y,Delivered,Customs hold,5882.67,643.86,1241.44,1065.17,8833.14,913524.92,0.0097,1901.44,0.03374,N,0,34,Low
SHP00105,PRJ004,2025-10-10,2025-11-23,2025-11-20T07:00:00,2025-11-20T07:02:12,2025-11-25T10:54:24,2025-11-24T18:33:30,F014,F018,P003,P009,Intermodal,CAR006,,CG006,8,34.58,133.41,18.55,6.93,5.05,Y,N,N,N,Standard,DDP,1520.2,1549.8,6,0,0.0,On time,Y,Delivered,None,4864.98,595.74,1476.02,984.76,7921.51,199081.34,0.0398,1353.4,0.02525,N,0,27,Low
SHP00106,PRJ007,2023-12-31,2024-01-09,2024-01-10T08:00:00,2024-01-10T10:35:45,2024-01-11T12:42:00,2024-01-11T15:01:35,F011,F001,,,Road,CAR002,,CG001,2,5.88,15.75,5.67,1.75,1.55,N,N,N,N,Standard,EXW,1488.2,1532.6,2,2.3,0.1,On time,Y,Delivered,None,2738.91,377.95,0,316.6,3433.46,350656.95,0.0098,856.11,0.095,N,0,23,Low
SHP00107,PRJ004,2024-08-19,2024-10-11,2024-09-30T08:00:00,2024-09-30T10:57:26,2024-10-04T18:11:32,2024-10-06T05:16:54,F004,F018,P004,P009,Sea Breakbulk,CAR007,V011,CG006,6,49.28,109.94,15.87,5.33,4.28,Y,Y,N,N,Expedite,DDP,788.2,789.8,5,35.1,1.46,1-2 days,N,Delivered,Road permit delay,11262.72,960.79,2704.14,1018.93,15946.57,283795.22,0.0562,1176.24,0.03022,N,0,54,Medium
SHP00108,PRJ004,2025-08-26,2025-10-09,2025-09-28T08:00:00,2025-09-28T09:44:57,2025-10-02T22:27:35,2025-10-03T02:42:11,F001,F018,P001,P009,Sea Breakbulk,CAR004,V001,CG003,8,10.3,51.68,13.71,4.95,3.11,Y,N,N,N,Expedite,FCA,1031.2,1073.8,5,4.2,0.18,On time,Y,Delivered,None,7252.18,866.21,1032.39,439.78,9590.56,434888.82,0.0221,517.6,0.0468,N,0,22,Low
SHP00109,PRJ002,2024-02-25,2024-03-29,2024-03-29T12:00:00,2024-03-29T11:46:20,2024-03-30T11:42:00,2024-03-30T12:28:08,F013,F008,,,Road,CAR011,,CG003,7,4.11,18.69,8.03,3.26,1.48,Y,N,N,N,Standard,DDP,1087.6,1112.0,2,0.8,0.03,On time,Y,Delivered,None,2651.01,401.84,0,472.35,3525.21,167481.33,0.021,434.18,0.095,N,0,44,Low
SHP00110,PRJ004,2025-08-29,2025-09-19,2025-09-17T08:00:00,2025-09-17T07:12:31,2025-09-21T06:04:07,2025-09-21T05:00:58,F012,F018,P007,P009,Intermodal,CAR006,,CG007,1,4.91,38.56,8.87,3.0,2.43,Y,N,N,N,Standard,DAP,943.5,970.0,5,0,0.0,On time,Y,Delivered,Carrier capacity,2943.4,185.85,770.0,367.78,4267.02,80401.08,0.0531,105.2,0.02209,N,0,28,Low
SHP00111,PRJ005,2025-09-23,2025-10-11,2025-10-06T09:00:00,2025-10-06T11:23:31,2025-10-13T14:54:59,2025-10-13T17:21:13,F003,F016,P003,P016,Intermodal,CAR006,,CG002,5,21.91,67.06,17.14,4.75,3.87,Y,N,N,N,Standard,DAP,3664.2,3733.6,8,2.4,0.1,On time,Y,Delivered,None,6736.43,980.53,1330.14,589.81,9636.91,195802.2,0.0492,2084.87,0.02549,N,0,41,Low
SHP00112,PRJ002,2024-02-06,2024-03-02,2024-02-19T08:00:00,2024-02-19T07:52:31,2024-02-25T02:39:04,2024-02-26T12:00:01,F012,F008,P007,P012,Sea Breakbulk,CAR007,V005,CG006,7,46.6,102.8,17.65,4.97,4.29,Y,Y,N,N,Expedite,CFR,2430.8,2521.3,7,33.3,1.39,1-2 days,N,Delivered,Port congestion,18731.21,2190.49,2785.51,668.72,24375.93,245917.57,0.0991,2857.87,0.02432,N,0,57,Medium
SHP00113,PRJ004,2025-07-21,2025-08-30,2025-08-18T11:00:00,2025-08-18T13:28:20,2025-08-23T08:28:34,2025-08-24T03:31:15,F003,F018,P003,P009,Sea Breakbulk,CAR010,V007,CG002,6,14.39,92.89,19.61,5.78,4.1,Y,N,N,N,Standard,FCA,1861.5,1839.6,6,19.0,0.79,On time,Y,Delivered,Customs hold,7194.13,894.19,1047.12,856.16,9991.61,158874.47,0.0629,1059.63,0.04003,N,0,31,Low
